#,H,OPT_H,H/OPT_H
1107,211,200,1.055
1108,212,200,1.06
1109,210,200,1.05
1110,213,200,1.065
1111,216,200,1.08
1112,218,200,1.09
1113,214,200,1.07
1114,213,200,1.065
1115,207,200,1.035
1116,207,200,1.035
1117,215,200,1.075
1118,218,200,1.09
1119,222,200,1.11
1120,214,200,1.07
1121,217,200,1.085
1122,207,200,1.035
1123,212,200,1.06
1124,211,200,1.055
1125,229,200,1.145
1126,215,200,1.075
1127,214,200,1.07
1128,221,200,1.105
1129,213,200,1.065
1130,212,200,1.06
1131,214,200,1.07
1132,217,200,1.085
1133,219,200,1.095
1134,211,200,1.055
1135,222,200,1.11
1136,236,200,1.18
1137,213,200,1.065
1138,220,200,1.1
1139,214,200,1.07
1140,232,200,1.16
1141,210,200,1.05
1142,214,200,1.07
1143,215,200,1.075
1144,207,200,1.035
1145,214,200,1.07
1146,205,200,1.025
1147,221,200,1.105
1148,203,200,1.015
1149,209,200,1.045
1150,259,200,1.295
1151,209,200,1.045
1152,208,200,1.04
1153,208,200,1.04
1154,211,200,1.055
1155,213,200,1.065
1156,207,200,1.035
1157,210,200,1.05
1158,214,200,1.07
1159,224,200,1.12
1160,210,200,1.05
1161,206,200,1.03
1162,208,200,1.04
1163,226,200,1.13
1164,221,200,1.105
1165,216,200,1.08
1166,210,200,1.05
1167,215,200,1.075
1168,213,200,1.065
1169,220,200,1.1
1170,213,200,1.065
1171,208,200,1.04
1172,212,200,1.06
1173,228,200,1.14
1174,204,200,1.02
1175,215,200,1.075
1176,212,200,1.06
1177,206,200,1.03
1178,212,200,1.06
1179,216,200,1.08
1180,230,200,1.15
1181,206,200,1.03
1182,206,200,1.03
1183,213,200,1.065
1184,219,200,1.095
1185,210,200,1.05
1186,236,200,1.18
1187,208,200,1.04
1188,221,200,1.105
1189,206,200,1.03
1190,221,200,1.105
1191,216,200,1.08
1192,233,200,1.165
1193,204,200,1.02
1194,221,200,1.105
1195,214,200,1.07
1196,211,200,1.055
1197,209,200,1.045
1198,205,200,1.025
1199,215,200,1.075
1200,245,200,1.225
1201,225,200,1.125
1202,217,200,1.085
1203,205,200,1.025
1204,220,200,1.1
1205,208,200,1.04
1206,220,200,1.1
1207,208,200,1.04
1208,212,200,1.06
1209,210,200,1.05
1210,211,200,1.055
1211,211,200,1.055
1212,221,200,1.105
1213,235,200,1.175
1214,214,200,1.07
1215,211,200,1.055
1216,217,200,1.085
1217,221,200,1.105
1218,221,200,1.105
1219,206,200,1.03
1220,218,200,1.09
1221,210,200,1.05
1222,226,200,1.13
1223,219,200,1.095
1224,217,200,1.085
1225,210,200,1.05
1226,214,200,1.07
1227,214,200,1.07
1228,212,200,1.06
1229,212,200,1.06
1230,208,200,1.04
1231,230,200,1.15
1232,209,200,1.045
1233,211,200,1.055
1234,219,200,1.095
1235,264,200,1.32
1236,213,200,1.065
1237,208,200,1.04
1238,207,200,1.035
1239,209,200,1.045
1240,212,200,1.06
1241,209,200,1.045
1242,213,200,1.065
